,Name,gender,is alive,age,Death_Probability
753,Bill Archer,Male,yes,86,0.13083
754,Dennis Archer,Male,yes,72,0.03343
755,George Archer,Male,no,66,0.01932
756,Jeffrey Archer,Male,yes,74,0.03942
757,John Archer,Male,no,84,0.10625
758,Army Archerd,Male,no,87,0.14473
759,Nate Archibald,Male,yes,66,0.01932
760,David Archuleta,Male,yes,24,0.0012
762,Cresencio S. Arcos,Male,yes,71,0.03059
763,Michael Arcuri,Male,yes,55,0.0069099999999999995
766,John Arden,Male,yes,84,0.10625
767,Pierre Arditi,Male,yes,70,0.02785
768,Emile Ardolino,Male,no,50,0.0047799999999999995
769,Jorge Pacheco Areco,Male,no,78,0.05711
770,Gustavo Arellano,Male,yes,35,0.0016
771,Gilbert Arenas,Male,yes,32,0.00128
772,Reinaldo Arenas,Male,no,47,0.00418
773,Geoffrey Arend,Male,yes,36,0.0017399999999999998
775,Moshe Arens,Male,yes,89,0.17584
776,Rod Argent,Male,yes,69,0.02538
777,Carlos Argentino,Male,no,62,0.01311
779,Dario Argento,Male,yes,74,0.03942
780,Carmen Argenziano,Male,yes,71,0.03059
781,Victor Argo,Male,no,70,0.02785
782,George Argyros,Male,yes,77,0.05184
783,Moises Arias,Male,yes,20,0.0011300000000000001
784,Dan Ariely,Male,yes,46,0.00392
785,Francis Arinze,Male,yes,82,0.08596000000000001
786,Jean-Bertrand Aristide,Male,yes,61,0.01192
787,George Ariyoshi,Male,yes,88,0.15972999999999998
788,Paul Arizin,Male,no,78,0.05711
789,Adam Arkin,Male,yes,58,0.009059999999999999
790,Alan Arkin,Male,yes,80,0.06978
791,Allan Arkush,Male,yes,66,0.01932
792,Roone Arledge,Male,no,71,0.03059
793,Harold Arlen,Male,no,81,0.07737999999999999
794,Michael Armacost,Male,yes,77,0.05184
795,Giorgio Armani,Male,yes,80,0.06978
796,Tony Armas,Male,yes,61,0.01192
798,Pedro Armendáriz,Male,no,51,0.00504
799,Dick Armey,Male,yes,74,0.03942
800,Fred Armisen,Male,yes,48,0.004379999999999999
801,Richard Armitage,Male,yes,69,0.02538
802,Richard Armour,Male,no,83,0.09557
803,Alun Armstrong,Male,yes,68,0.02323
806,Billie Joe Armstrong,Male,yes,42,0.00286
807,C. Michael Armstrong,Male,yes,76,0.04715
808,Curtis Armstrong,Male,yes,61,0.01192
809,Dean Armstrong,Male,yes,41,0.00264
811,Henry Armstrong,Male,no,76,0.04715
813,Lance Armstrong,Male,yes,43,0.0031
814,Louis Armstrong,Male,no,70,0.02785
815,Neil Armstrong,Male,no,82,0.08596000000000001
816,R. G. Armstrong,Male,no,95,0.29443
818,Tim Armstrong,Male,yes,48,0.004379999999999999
819,William L. Armstrong,Male,yes,77,0.05184
820,Ellis Arnall,Male,no,85,0.11800000000000001
821,Roland Arnall,Male,no,69,0.02538
822,Bernard Arnault,Male,yes,65,0.01753
823,Desi Arnaz,Male,no,69,0.02538
824,"Desi Arnaz, Jr.",Male,yes,61,0.01192
826,H. Jesse Arnelle,Male,yes,81,0.07737999999999999
827,James Arness,Male,no,88,0.15972999999999998
828,Peter Arnett,Male,yes,80,0.06978
829,Will Arnett,Male,yes,44,0.00335
832,Peter Arno,Male,no,64,0.0159
833,Eddy Arnold,Male,no,90,0.19307
834,Jack Arnold,Male,no,76,0.04715
835,Malcolm Arnold,Male,no,85,0.11800000000000001
838,Tom Arnold,Male,yes,55,0.0069099999999999995
840,Daniel I. Arnon,Male,no,84,0.10625
841,Charles Arnt,Male,no,84,0.10625
842,Raymond Aron,Male,no,78,0.05711
843,Darren Aronofsky,Male,yes,45,0.0036299999999999995
844,Bernard W. Aronson,Male,yes,68,0.02323
845,Joe Arpaio,Male,yes,82,0.08596000000000001
846,Gerard Arpey,Male,yes,56,0.00757
848,Cliff Arquette,Male,no,69,0.02538
849,David Arquette,Male,yes,43,0.0031
850,Lewis Arquette,Male,no,66,0.01932
853,Fernando Arrabal,Male,yes,82,0.08596000000000001
854,Claudio Arrau,Male,no,88,0.15972999999999998
855,Michael Arrington,Male,yes,44,0.00335
856,Kenneth J. Arrow,Male,yes,93,0.25138
858,Edward Artemiev,Male,yes,77,0.05184
860,Ron Artest,Male,yes,35,0.0016
864,Owen Arthur,Male,yes,65,0.01753
865,Robert Arthur,Male,no,83,0.09557
866,Kon Artis,Male,yes,36,0.0017399999999999998
867,Vladimir Arutyunian,Male,yes,36,0.0017399999999999998
868,Shoko Asahara,Male,yes,59,0.009909999999999999
869,Nelson Ascencio,Male,yes,50,0.0047799999999999995
871,Diego Asencio,Male,yes,83,0.09557
872,Halldór Ásgrímsson,Male,yes,67,0.02122
874,Roy L. Ash,Male,no,93,0.25138
876,John Ashbery,Male,yes,87,0.14473
877,Dana Ashbrook,Male,yes,47,0.00418
879,John M. Ashbrook,Male,no,54,0.00632
880,Richie Ashburn,Male,no,70,0.02785
881,Alan Ashby,Male,yes,63,0.01444
882,Hal Ashby,Male,no,59,0.009909999999999999
883,Linden Ashby,Male,yes,54,0.00632
884,John Ashcroft,Male,yes,72,0.03343
886,Richard Ashcroft,Male,yes,43,0.0031
887,Paddy Ashdown,Male,yes,73,0.03633
888,Arthur Ashe,Male,no,50,0.0047799999999999995
890,Victor Ashe,Male,yes,69,0.02538
892,Peter Asher,Male,yes,70,0.02785
893,William Asher,Male,no,91,0.21141
895,Scott Asheton,Male,no,65,0.01753
896,Emmett Ashford,Male,no,66,0.01932
898,Nickolas Ashford,Male,no,69,0.02538
899,Vladimir Ashkenazy,Male,yes,77,0.05184
900,Edward Ashley,Male,no,96,0.31547
902,John Ashley,Male,no,63,0.01444
904,Thomas W. Ludlow Ashley,Male,no,87,0.14473
905,Howard Ashman,Male,no,41,0.00264
906,Aaron Ashmore,Male,yes,35,0.0016
907,Shawn Ashmore,Male,yes,35,0.0016
908,John Ashton,Male,yes,66,0.01932
911,Isaac Asimov,Male,no,72,0.03343
913,Luke Askew,Male,no,80,0.06978
914,Reubin Askew,Male,no,86,0.13083
915,Arthur Askey,Male,no,82,0.08596000000000001
916,Leon Askin,Male,no,98,0.35496
918,Robin Askwith,Male,yes,64,0.0159
919,Ed Asner,Male,yes,85,0.11800000000000001
920,Taro Aso,Male,yes,74,0.03942
921,Pedro Aspe,Male,yes,64,0.0159
922,Michael Aspel,Male,yes,81,0.07737999999999999
923,Izzy Asper,Male,no,71,0.03059
924,Hans Asperger,Male,no,74,0.03942
925,Les Aspin,Male,no,57,0.00828
926,Robert Asprin,Male,no,62,0.01311
927,Anthony Asquith,Male,no,66,0.01932
928,Bashar al-Assad,Male,yes,49,0.00457
929,Armand Assante,Male,yes,65,0.01753
930,Olivier Assayas,Male,yes,59,0.009909999999999999
931,John Astin,Male,yes,84,0.10625
932,Mackenzie Astin,Male,yes,41,0.00264
933,Sean Astin,Male,yes,43,0.0031
934,Rick Astley,Male,yes,48,0.004379999999999999
938,Alexandre Astruc,Male,yes,91,0.21141
939,Prince of Asturias,Male,yes,46,0.00392
940,Almazbek Atambayev,Male,yes,58,0.009059999999999999
941,John Atanasoff,Male,no,92,0.23085999999999998
942,J. D. Roy Atchison,Male,no,53,0.0058
943,Alfred L. Atherton,Male,no,81,0.07737999999999999
944,William Atherton,Male,yes,67,0.02122
945,Michael Atiyah,Male,yes,85,0.11800000000000001
946,Victor G. Atiyeh,Male,no,91,0.21141
947,Harvey Atkin,Male,yes,72,0.03343
948,Chester G. Atkins,Male,yes,66,0.01932
949,Chet Atkins,Male,no,77,0.05184
950,Christopher Atkins,Male,yes,53,0.0058
951,Doug Atkins,Male,yes,84,0.10625
954,Humphrey Atkins,Male,no,74,0.03942
955,Robert Atkins,Male,no,73,0.03633
957,Tom Atkins,Male,yes,79,0.06305
960,Paul Atkinson,Male,no,58,0.009059999999999999
961,Ron Atkinson,Male,yes,75,0.04299
962,Rowan Atkinson,Male,yes,59,0.009909999999999999
963,Mohammed Atta,Male,no,33,0.00137
964,Dave Attell,Male,yes,49,0.00457
965,David Attenborough,Male,yes,88,0.15972999999999998
966,Richard Attenborough,Male,no,91,0.21141
967,Malcolm Atterbury,Male,no,85,0.11800000000000001
968,Alvin Attles,Male,yes,78,0.05711
969,Barry Atwater,Male,no,60,0.01086
970,Lee Atwater,Male,no,40,0.00244
972,J. Brian Atwood,Male,yes,72,0.03343
973,Jensen Atwood,Male,yes,38,0.00206
975,René Auberjonois,Male,yes,74,0.03942
976,James Aubrey,Male,no,63,0.01444
977,Gabriel Aubry,Male,yes,38,0.00206
978,Louis Auchincloss,Male,no,93,0.25138
979,Les AuCoin,Male,yes,72,0.03343
980,Eric Audé,Male,yes,34,0.00148
981,W. H. Auden,Male,no,66,0.01932
982,Jacques Audiard,Male,yes,62,0.01311
986,Mischa Auer,Male,no,62,0.01311
987,Artie Auerbach,Male,no,54,0.00632
988,Red Auerbach,Male,no,89,0.17584
990,Bille August,Male,yes,66,0.01932
991,Prince Ernst August of Hanover,Male,yes,60,0.01086
993,Norman Augustine,Male,yes,79,0.06305
994,Mike Aulby,Male,yes,54,0.00632
995,Ken Auletta,Male,yes,72,0.03343
996,Chris Ault,Male,yes,68,0.02323
997,Robert J. Aumann,Male,yes,84,0.10625
998,Jean-Pierre Aumont,Male,no,90,0.19307
999,Paul Auster,Male,yes,67,0.02122
1001,Alfred S. Austin,Male,no,85,0.11800000000000001
1002,Dallas Austin,Male,yes,44,0.00335
1003,Gene Austin,Male,no,72,0.03343
1004,Jake T. Austin,Male,yes,20,0.0011300000000000001
1007,Roy L. Austin,Male,yes,75,0.04299
1008,Sherman Austin,Male,yes,31,0.00121
1009,Stone Cold Steve Austin,Male,yes,50,0.0047799999999999995
1012,Steve Austria,Male,yes,56,0.00757
1013,Claude Autant-Lara,Male,no,99,0.37271
1014,Daniel Auteuil,Male,yes,64,0.0159
1015,Alan Autry,Male,yes,62,0.01311
1016,Gene Autry,Male,no,91,0.21141
1017,Aram Avakian,Male,no,61,0.01192
1018,Frankie Avalon,Male,yes,74,0.03942
1019,Roger Avary,Male,yes,49,0.00457
1020,Richard Avedon,Male,no,81,0.07737999999999999
1021,Hy Averback,Male,no,77,0.05184
1022,Sergei Averintsev,Male,no,67,0.02122
1023,Eric Avery,Male,yes,49,0.00457
1024,James Avery,Male,no,65,0.01753
1027,Tex Avery,Male,no,72,0.03343
1028,Val Avery,Male,no,85,0.11800000000000001
1029,William H. Avery,Male,no,98,0.35496
1030,John G. Avildsen,Male,yes,79,0.06305
1031,Rick Aviles,Male,no,43,0.0031
1032,Warren Avis,Male,no,92,0.23085999999999998
1034,Jon Avnet,Male,yes,65,0.01753
1035,Mick Avory,Male,yes,70,0.02785
1036,Kofi Awoonor,Male,yes,79,0.06305
1037,Gabriel Axel,Male,no,96,0.31547
1038,Richard Axel,Male,yes,68,0.02323
1039,David Axelrod,Male,yes,59,0.009909999999999999
1040,George Axelrod,Male,no,81,0.07737999999999999
1041,Julius Axelrod,Male,no,92,0.23085999999999998
1042,Artur Axmann,Male,no,83,0.09557
1043,Hoyt Axton,Male,no,61,0.01192
1048,A. J. Ayer,Male,no,79,0.06305
1049,Donald B. Ayer,Male,yes,65,0.01753
1050,Ramani Ayer,Male,yes,67,0.02122
1051,Bill Ayers,Male,yes,70,0.02785
1052,Kevin Ayers,Male,no,69,0.02538
1053,Randy Ayers,Male,yes,58,0.009059999999999999
1054,Dan Aykroyd,Male,yes,62,0.01311
1055,Albert Ayler,Male,no,34,0.00148
1057,Richard Ayoade,Male,yes,37,0.0018899999999999998
1059,Lew Ayres,Male,no,88,0.15972999999999998
1061,Hank Azaria,Male,yes,50,0.0047799999999999995
1063,Nnamdi Azikiwe,Male,no,92,0.23085999999999998
1064,Paul Azinger,Male,yes,54,0.00632
1065,Prince Sultan bin Abdul Aziz,Male,yes,86,0.13083
1066,Shaukat Aziz,Male,yes,65,0.01753
1067,Jose Maria Aznar,Male,yes,61,0.01192
1068,Charles Aznavour,Male,yes,90,0.19307
1069,Irving Azoff,Male,yes,67,0.02122
1070,Notorious B.I.G.,Male,no,25,0.00114
1071,B.o.B,Male,yes,26,0.00109
1072,Obba Babatundé,Male,yes,63,0.01444
1073,Juan Babauta,Male,yes,61,0.01192
1074,"Ralph W. Babb, Jr.",Male,yes,65,0.01753
1075,Art Babbitt,Male,no,85,0.11800000000000001
1076,Bruce Babbitt,Male,yes,76,0.04715
1078,Harry Babbitt,Male,no,91,0.21141
1079,Milton Babbitt,Male,no,95,0.29443
1081,Horace W. Babcock,Male,no,91,0.21141
1082,Tim Babcock,Male,yes,95,0.29443
1083,Hector Babenco,Male,yes,68,0.02323
1086,Joe Baca,Male,yes,67,0.02122
1089,James Bacchus,Male,yes,65,0.01753
1090,Andrew J. Bacevich,Male,yes,67,0.02122
1094,Richard Bach,Male,yes,78,0.05711
1095,Sebastian Bach,Male,yes,46,0.00392
1096,Burt Bacharach,Male,yes,85,0.11800000000000001
1097,Abhishek Bachchan,Male,yes,38,0.00206
1098,Amitabh Bachchan,Male,yes,72,0.03343
1100,Randy Bachman,Male,yes,71,0.03059
1101,John W. Bachmann,Male,yes,76,0.04715
1103,Spencer Bachus,Male,yes,67,0.02122
1104,Steve Bacic,Male,yes,49,0.00457
1105,Wally Backman,Male,yes,55,0.0069099999999999995
1106,Jim Backus,Male,no,76,0.04715
1107,John Backus,Male,no,83,0.09557
1108,Francis Bacon,Male,no,83,0.09557
1109,Kenneth H. Bacon,Male,no,65,0.01753
1110,Kevin Bacon,Male,yes,56,0.00757
1111,J. Carter Bacot,Male,no,72,0.03343
1112,Mike Bacsik,Male,yes,37,0.0018899999999999998
1113,Angelo Badalamenti,Male,yes,77,0.05184
1114,Gaetano Badalamenti,Male,no,81,0.07737999999999999
1115,Michael Badalucco,Male,yes,60,0.01086
1118,Diedrich Bader,Male,yes,48,0.004379999999999999
1119,Penn Badgley,Male,yes,28,0.00107
1120,Red Badgro,Male,no,96,0.31547
1121,John Badham,Male,yes,75,0.04299
1123,Robert E. Badham,Male,no,76,0.04715
1124,Herman Badillo,Male,yes,85,0.11800000000000001
1127,Buddy Baer,Male,no,71,0.03059
1128,Max Baer,Male,yes,67,0.02122
1129,Max Baer,Male,no,50,0.0047799999999999995
1130,"Max Baer, Jr.",Male,yes,77,0.05184
1131,Parley Baer,Male,no,88,0.15972999999999998
1132,Ralph Baer,Male,yes,92,0.23085999999999998
1134,Ross Bagdasarian,Male,no,53,0.0058
1135,Peter Bagge,Male,yes,57,0.00828
1136,Roberto Baggio,Male,yes,47,0.00418
1138,Ross Bagley,Male,yes,26,0.00109
1140,Jeff Bagwell,Male,yes,46,0.00392
1141,Ralph M. Bahna,Male,no,72,0.03343
1142,Rudolf Bahro,Male,no,62,0.01311
1144,Bret Baier,Male,yes,44,0.00335
1145,Bill Bailey,Male,yes,50,0.0047799999999999995
1146,Champ Bailey,Male,yes,36,0.0017399999999999998
1147,Derek Bailey,Male,no,73,0.03633
1148,Donovan Bailey,Male,yes,47,0.00418
1149,Eion Bailey,Male,yes,38,0.00206
1150,F. Lee Bailey,Male,yes,81,0.07737999999999999
1151,G. W. Bailey,Male,yes,69,0.02538
1152,Jerry Bailey,Male,yes,57,0.00828
1153,John Bailey,Male,yes,72,0.03343
1154,Paul Bailey,Male,yes,77,0.05184
1156,Philip Bailey,Male,yes,63,0.01444
1157,Raymond Bailey,Male,no,76,0.04715
1158,Razzy Bailey,Male,yes,75,0.04299
1159,Wendell Bailey,Male,yes,74,0.03942
1162,Bob Bain,Male,yes,90,0.19307
1163,Conrad Bain,Male,no,90,0.19307
1165,Kenneth Bainbridge,Male,no,92,0.23085999999999998
1166,Frank Bainimarama,Male,yes,60,0.01086
1167,Jimmy Baio,Male,yes,52,0.005379999999999999
1168,Scott Baio,Male,yes,53,0.0058
1169,Brian Baird,Male,yes,58,0.009059999999999999
1170,John Baird,Male,yes,45,0.0036299999999999995
1172,Ian Bairnson,Male,yes,61,0.01192
1173,Scott Bairstow,Male,yes,44,0.00335
1175,Nick Bakay,Male,yes,55,0.0069099999999999995
1177,Brandon Baker,Male,yes,29,0.0011099999999999999
1179,Chet Baker,Male,no,59,0.009909999999999999
1180,Colin Baker,Male,yes,71,0.03059
1181,Dean Baker,Male,yes,56,0.00757
1183,Dee Bradley Baker,Male,yes,52,0.005379999999999999
1185,Dusty Baker,Male,yes,65,0.01753
1186,Dylan Baker,Male,yes,55,0.0069099999999999995
1187,Elliott Baker,Male,no,85,0.11800000000000001
1188,George Baker,Male,no,80,0.06978
1189,Ginger Baker,Male,yes,75,0.04299
1190,Howard Baker,Male,no,89,0.17584
1191,James Baker,Male,yes,84,0.10625
1193,Joe Don Baker,Male,yes,78,0.05711
1194,John D. Baker II,Male,yes,66,0.01932
1197,Kenneth Baker,Male,yes,80,0.06978
1198,Kenny Baker,Male,yes,80,0.06978
1201,"Leslie M. Baker, Jr.",Male,yes,72,0.03343
1202,Nicholson Baker,Male,yes,57,0.00828
1203,Ray Baker,Male,yes,66,0.01932
1204,Richard Baker,Male,yes,66,0.01932
1205,Roy Ward Baker,Male,no,94,0.27296
1206,Russell Baker,Male,yes,89,0.17584
1207,Simon Baker,Male,yes,45,0.0036299999999999995
1208,Stanley Baker,Male,no,49,0.00457
1209,Stephen Baker,Male,yes,59,0.009909999999999999
1210,Terry Baker,Male,yes,73,0.03633
1211,Tom Baker,Male,yes,80,0.06978
1212,Ian Baker-Finch,Male,yes,54,0.00632
1213,William Bakewell,Male,no,85,0.11800000000000001
1214,Kurmanbek Bakiev,Male,yes,65,0.01753
1216,Dan Bakkedahl,Male,yes,45,0.0036299999999999995
1217,Jim Bakker,Male,yes,75,0.04299
1220,Ahmed Hassan al-Bakr,Male,no,68,0.02323
1221,Ralph Bakshi,Male,yes,76,0.04715
1222,Scott Bakula,Male,yes,60,0.01086
1223,Bob Balaban,Male,yes,69,0.02538
1225,John Balance,Male,no,42,0.00286
1226,George Balanchine,Male,no,79,0.06305
1228,John Baldacci,Male,yes,59,0.009909999999999999
1231,"Frank Baldino, Jr.",Male,no,57,0.00828
1232,Bobby R. Baldock,Male,yes,78,0.05711
1234,Malcolm Baldrige,Male,no,65,0.01753
1235,Long John Baldry,Male,no,64,0.0159
1236,Sigtryggur Baldursson,Male,yes,52,0.005379999999999999
1237,Adam Baldwin,Male,yes,52,0.005379999999999999
1238,Alec Baldwin,Male,yes,56,0.00757
1239,Daniel Baldwin,Male,yes,54,0.00632
1240,James Baldwin,Male,no,63,0.01444
1241,Stephen Baldwin,Male,yes,48,0.004379999999999999
1243,William Baldwin,Male,yes,51,0.00504
1244,Christian Bale,Male,yes,40,0.00244
1245,Eric Balfour,Male,yes,37,0.0018899999999999998
1247,Gerald L. Baliles,Male,yes,74,0.03942
1249,Marty Balin,Male,yes,72,0.03343
1251,Jan Peter Balkenende,Male,yes,58,0.009059999999999999
1252,Alan Ball,Male,yes,57,0.00828
1253,Alan Ball,Male,no,62,0.01311
1254,Johnny Ball,Male,yes,76,0.04715
1256,Robert M. Ball,Male,no,94,0.27296
1257,Taylor Ball,Male,yes,27,0.00106
1258,Édouard Balladur,Male,yes,85,0.11800000000000001
1259,Bill Ballance,Male,no,86,0.13083
1260,Frank Ballance,Male,yes,72,0.03343
1261,Carl Ballantine,Male,no,87,0.14473
1262,Ian Ballantine,Male,no,79,0.06305
1263,David Ballantyne,Male,no,62,0.01311
1264,Alimi Ballard,Male,yes,37,0.0018899999999999998
1265,Carroll Ballard,Male,yes,77,0.05184
1267,Hank Ballard,Male,no,76,0.04715
1268,J. G. Ballard,Male,no,79,0.06305
1270,Lucien Ballard,Male,no,80,0.06978
1271,"William C. Ballard, Jr.",Male,yes,74,0.03942
1272,Mark Ballas,Male,yes,28,0.00107
1273,Cass Ballenger,Male,yes,88,0.15972999999999998
1274,Seve Ballesteros,Male,no,54,0.00632
1275,Steve Ballmer,Male,yes,58,0.009059999999999999
1276,Ed Balls,Male,yes,47,0.00418
1277,Mario Balotelli,Male,yes,24,0.0012
1278,Martin Balsam,Male,no,77,0.05184
1280,Jim Balsillie,Male,yes,53,0.0058
1281,David Baltimore,Male,yes,76,0.04715
1282,Afrika Bambaataa,Male,yes,57,0.00828
1284,Jamie Bamber,Male,yes,41,0.00264
1285,James Bamford,Male,yes,68,0.02323
1288,Eric Bana,Male,yes,46,0.00392
1290,Cameron Bancroft,Male,yes,47,0.00418
1291,Albert Band,Male,no,78,0.05711
1292,Charles Band,Male,yes,63,0.01444
1293,Prince Bandar bin Sultan,Male,yes,65,0.01753
1295,Antonio Banderas,Male,yes,54,0.00632
1296,Albert Bandura,Male,yes,89,0.17584
1299,Norman H. Bangerter,Male,yes,81,0.07737999999999999
1300,Lester Bangs,Male,no,34,0.00148
1301,Devendra Banhart,Male,yes,33,0.00137
1302,Abolhassan Bani-Sadr,Male,yes,81,0.07737999999999999
1303,Frank Bank,Male,no,71,0.03059
1306,Earl Banks,Male,no,69,0.02538
1308,Ernie Banks,Male,yes,83,0.09557
1309,Gordon Banks,Male,yes,77,0.05184
1310,Iain Banks,Male,no,59,0.009909999999999999
1312,Jonathan Banks,Male,yes,67,0.02122
1313,Lloyd Banks,Male,yes,32,0.00128
1315,Paul Banks,Male,yes,36,0.0017399999999999998
1316,Peter Banks,Male,no,66,0.01932
1317,Russell Banks,Male,yes,74,0.03942
1318,Tony Banks,Male,yes,64,0.0159
1320,Hassan al-Banna,Male,no,43,0.0031
1321,Ian Bannen,Male,no,71,0.03059
1322,David Banner,Male,yes,40,0.00244
1323,John Banner,Male,no,63,0.01444
1324,Roger Bannister,Male,yes,85,0.11800000000000001
1325,Trevor Bannister,Male,no,75,0.04299
1326,Jack Bannon,Male,yes,74,0.03942
1327,Jim Bannon,Male,no,73,0.03633
1328,John Banville,Male,yes,69,0.02538
1329,Hugo Banzer,Male,no,76,0.04715
1330,Nathaniel Bar-Jonah,Male,no,51,0.00504
1331,Mohamed El Baradei,Male,yes,72,0.03343
1332,Ehud Barak,Male,yes,72,0.03343
1333,Amiri Baraka,Male,no,80,0.06978
1334,Paul Baran,Male,no,85,0.11800000000000001
1335,Paul A. Baran,Male,no,54,0.00632
1338,Carl Barât,Male,yes,36,0.0017399999999999998
1341,Anthony Barber,Male,no,85,0.11800000000000001
1342,Benjamin R. Barber,Male,yes,75,0.04299
1344,Jerry Barber,Male,no,78,0.05711
1345,Red Barber,Male,no,84,0.10625
1346,Ronde Barber,Male,yes,39,0.00224
1347,Samuel Barber,Male,no,71,0.03059
1348,Tiki Barber,Male,yes,39,0.00224
1349,Joseph Barbera,Male,no,95,0.29443
1352,Klaus Barbie,Male,no,78,0.05711
1354,Haley Barbour,Male,yes,67,0.02122
1355,Walworth Barbour,Male,no,74,0.03942
1356,James A. Barcia,Male,yes,62,0.01311
1357,H. Douglas Barclay,Male,yes,82,0.08596000000000001
1358,John Bardeen,Male,no,83,0.09557
1359,Javier Bardem,Male,yes,45,0.0036299999999999995
1360,Juan Antonio Bardem,Male,no,80,0.06978
1364,Daniel Barenboim,Male,yes,72,0.03343
1365,Blixa Bargeld,Male,yes,55,0.0069099999999999995
1366,Sonny Barger,Male,yes,76,0.04715
1368,Ike Barinholtz,Male,yes,37,0.0018899999999999998
1370,Bob Barker,Male,yes,91,0.21141
1371,Clive Barker,Male,yes,62,0.01311
1372,George Barker,Male,no,78,0.05711
1373,Lex Barker,Male,no,54,0.00632
1374,Nigel Barker,Male,yes,42,0.00286
1376,Ronnie Barker,Male,no,76,0.04715
1377,Travis Barker,Male,yes,39,0.00224
1378,Warren Barker,Male,no,83,0.09557
1379,William M. Barker,Male,yes,73,0.03633
1382,Charles Barkley,Male,yes,51,0.00504
1383,Dean Barkley,Male,yes,64,0.0159
1384,Richard C. Barkley,Male,yes,82,0.08596000000000001
1385,Jim Barksdale,Male,yes,71,0.03059
1386,Donald Barlett,Male,yes,78,0.05711
1387,Lou Barletta,Male,yes,58,0.009059999999999999
1388,John Perry Barlow,Male,yes,67,0.02122
1389,R. H. Barlow,Male,no,33,0.00137
1390,Christiaan Barnard,Male,no,79,0.06305
1391,"Doug Barnard, Jr.",Male,yes,92,0.23085999999999998
1392,Ben Barnes,Male,yes,33,0.00137
1394,Christopher Daniel Barnes,Male,yes,42,0.00286
1395,Fred Barnes,Male,yes,71,0.03059
1396,Harry Barnes,Male,no,86,0.13083
1398,Julian Barnes,Male,yes,68,0.02323
1399,Michael D. Barnes,Male,yes,71,0.03059
1401,Rod Barnes,Male,yes,48,0.004379999999999999
1402,Roy Barnes,Male,yes,66,0.01932
1403,William Barnet III,Male,yes,72,0.03343
1404,A. Doak Barnett,Male,no,78,0.05711
1405,Gary Barnett,Male,yes,68,0.02323
1406,Robert B. Barnett,Male,yes,68,0.02323
1407,Tommy Barnett,Male,yes,77,0.05184
1408,Percy N. Barnevik,Male,yes,73,0.03633
1409,Albert W. Barney,Male,no,90,0.19307
1410,Lem Barney,Male,yes,69,0.02538
1411,Matthew Barney,Male,yes,47,0.00418
1412,Michael Barone,Male,yes,70,0.02785
1413,Bob Barr,Male,yes,66,0.01932
1415,Jean-Marc Barr,Male,yes,54,0.00632
1416,Joseph M. Barr,Male,no,76,0.04715
1417,Joseph W. Barr,Male,no,78,0.05711
1419,Matt Barr,Male,yes,30,0.00116
1421,William Barr,Male,yes,64,0.0159
1422,John Barrasso,Male,yes,62,0.01311
1423,Julian Barratt,Male,yes,46,0.00392
1424,Jean-Louis Barrault,Male,no,84,0.10625
1427,Raymond Barre,Male,no,83,0.09557
1430,Bruno Barreto,Male,yes,59,0.009909999999999999
1431,Andrew C. Barrett,Male,yes,72,0.03343
1433,Craig R. Barrett,Male,yes,75,0.04299
1434,Gresham Barrett,Male,yes,53,0.0058
1436,James E. Barrett,Male,no,89,0.17584
1438,Ray Barrett,Male,no,82,0.08596000000000001
1440,Syd Barrett,Male,no,60,0.01086
